contig	start	end	gene_name
Chr_07	4068788	4072093	MgIM767.07G063700
Chr_07	4072253	4076724	MgIM767.07G063800
Chr_07	4077808	4081999	MgIM767.07G063900
Chr_07	4086721	4088268	MgIM767.07G064000
Chr_07	4094320	4095701	MgIM767.07G064100
Chr_07	4099188	4105263	MgIM767.07G064200
Chr_07	4108955	4110862	MgIM767.07G064300
Chr_07	4124830	4130191	MgIM767.07G064400
Chr_07	4131902	4134664	MgIM767.07G064500
Chr_07	4139270	4141365	MgIM767.07G064600
Chr_07	4144900	4147564	MgIM767.07G064700
Chr_07	4150622	4153960	MgIM767.07G064800
Chr_07	4164956	4167906	MgIM767.07G064900
Chr_07	4170965	4173758	MgIM767.07G065000
Chr_07	4186489	4191045	MgIM767.07G065100
Chr_07	4196334	4198674	MgIM767.07G065200
Chr_07	4206984	4208688	MgIM767.07G065300
Chr_07	4212688	4214112	MgIM767.07G065400
Chr_07	4228767	4233448	MgIM767.07G065500
Chr_07	4233823	4235187	MgIM767.07G065600
Chr_07	4240600	4243526	MgIM767.07G065700
Chr_07	4258266	4260725	MgIM767.07G065800
Chr_07	4279856	4282968	MgIM767.07G065900
Chr_07	4282965	4285333	MgIM767.07G066000
Chr_07	4287294	4288472	MgIM767.07G066100
Chr_07	4291772	4297817	MgIM767.07G066200
Chr_07	4300264	4305011	MgIM767.07G066300
Chr_07	4306534	4307149	MgIM767.07G066400
Chr_07	4311906	4312566	MgIM767.07G066500
Chr_07	4328562	4329261	MgIM767.07G066600
Chr_07	4335132	4335651	MgIM767.07G066700
Chr_07	4339485	4340124	MgIM767.07G066800
Chr_07	4350772	4353146	MgIM767.07G066900
Chr_07	4356096	4358640	MgIM767.07G067000
Chr_07	4358644	4359876	MgIM767.07G067100
Chr_07	4361490	4363100	MgIM767.07G067200
Chr_07	4364741	4366881	MgIM767.07G067300
Chr_07	4371634	4374282	MgIM767.07G067400
Chr_07	4375733	4380979	MgIM767.07G067500
Chr_07	4382521	4386975	MgIM767.07G067600
Chr_07	4413671	4414119	MgIM767.07G067700
Chr_07	4414335	4415072	MgIM767.07G067800
Chr_07	4418985	4425369	MgIM767.07G067900
Chr_07	4425636	4426415	MgIM767.07G068000
Chr_07	4434382	4440055	MgIM767.07G068100
Chr_07	4442238	4446376	MgIM767.07G068200
Chr_07	4446697	4449526	MgIM767.07G068300
Chr_07	4449831	4451996	MgIM767.07G068400
Chr_07	4458991	4463544	MgIM767.07G068500
Chr_07	4473463	4478362	MgIM767.07G068600
Chr_07	4496504	4501215	MgIM767.07G068700
Chr_07	4510010	4512175	MgIM767.07G068800
Chr_07	4527959	4535549	MgIM767.07G068900
Chr_07	4546132	4547379	MgIM767.07G069000
Chr_07	4548831	4552599	MgIM767.07G069100
Chr_07	4585427	4587498	MgIM767.07G069200
Chr_07	4605823	4608396	MgIM767.07G069300
Chr_07	4649318	4653223	MgIM767.07G069400
Chr_07	4693181	4693871	MgIM767.07G069500
Chr_07	4696967	4698165	MgIM767.07G069600
Chr_07	4701612	4714938	MgIM767.07G069700
Chr_07	4719102	4724714	MgIM767.07G069800
Chr_07	4728635	4735993	MgIM767.07G069900
Chr_07	4752068	4754171	MgIM767.07G070000
Chr_07	4760998	4761492	MgIM767.07G070100
Chr_07	4791597	4792713	MgIM767.07G070200
Chr_07	4799597	4800212	MgIM767.07G070300
Chr_07	4804271	4805344	MgIM767.07G070400
Chr_07	4815016	4824599	MgIM767.07G070500
Chr_07	4831890	4836929	MgIM767.07G070600
Chr_07	4850853	4853315	MgIM767.07G070700
Chr_07	4859654	4862842	MgIM767.07G070800
Chr_07	4867672	4868313	MgIM767.07G070900
Chr_07	4885808	4886008	MgIM767.07G071000
Chr_07	4913025	4914897	MgIM767.07G071100
Chr_07	4946972	4948669	MgIM767.07G071200
Chr_07	4965439	4966979	MgIM767.07G071300
Chr_07	4983664	4985265	MgIM767.07G071400
Chr_07	4991319	4992108	MgIM767.07G071500
Chr_07	5007247	5015560	MgIM767.07G071600
Chr_07	5027685	5029579	MgIM767.07G071700
Chr_07	5041448	5046960	MgIM767.07G071800
Chr_07	5062616	5065135	MgIM767.07G071900
Chr_07	5082302	5091034	MgIM767.07G072000
Chr_07	5121902	5124305	MgIM767.07G072100
Chr_07	5125570	5133290	MgIM767.07G072200
Chr_07	5146736	5149650	MgIM767.07G072300
Chr_07	5161073	5163077	MgIM767.07G072400
Chr_07	5185447	5190370	MgIM767.07G072500
Chr_07	5193878	5194697	MgIM767.07G072600
Chr_07	5200639	5201529	MgIM767.07G072700
Chr_07	5216984	5219982	MgIM767.07G072800
Chr_07	5229538	5230207	MgIM767.07G072900
Chr_07	5283236	5283979	MgIM767.07G073000
Chr_07	5293134	5295781	MgIM767.07G073100
Chr_07	5295815	5296255	MgIM767.07G073200
Chr_07	5354554	5355430	MgIM767.07G073300
Chr_07	5362105	5362948	MgIM767.07G073400
Chr_07	5364355	5366268	MgIM767.07G073500
Chr_07	5392488	5408023	MgIM767.07G073600
Chr_07	5471867	5474959	MgIM767.07G073700
Chr_07	5511125	5513723	MgIM767.07G073800
Chr_07	5514713	5518355	MgIM767.07G073900
Chr_07	5531900	5535811	MgIM767.07G074000
Chr_07	5535770	5539796	MgIM767.07G074100
Chr_07	5576183	5578578	MgIM767.07G074200
Chr_07	5611567	5620312	MgIM767.07G074300
Chr_07	5642564	5645544	MgIM767.07G074400
Chr_07	5674013	5674528	MgIM767.07G074500
Chr_07	5675795	5683018	MgIM767.07G074600
Chr_07	5712986	5715270	MgIM767.07G074700
Chr_07	5756687	5760713	MgIM767.07G074800
Chr_07	5775727	5780762	MgIM767.07G074900
Chr_07	5787588	5789654	MgIM767.07G075000
Chr_07	5859539	5861184	MgIM767.07G075100
Chr_07	5921857	5923236	MgIM767.07G075200
Chr_07	5944319	5945957	MgIM767.07G075300
Chr_07	6050845	6052332	MgIM767.07G075400
Chr_07	6072980	6074795	MgIM767.07G075500
Chr_07	6149036	6150816	MgIM767.07G075600
Chr_07	6167408	6169029	MgIM767.07G075700
Chr_07	6228178	6236928	MgIM767.07G075800
Chr_07	6277487	6281749	MgIM767.07G075900
Chr_07	6301532	6305050	MgIM767.07G076000
Chr_07	6305881	6308108	MgIM767.07G076100
Chr_07	6346486	6351211	MgIM767.07G076200
Chr_07	6374150	6378134	MgIM767.07G076300
Chr_07	6407070	6411139	MgIM767.07G076400
Chr_07	6412949	6413346	MgIM767.07G076500
Chr_07	6427993	6428564	MgIM767.07G076600
Chr_07	6431604	6438627	MgIM767.07G076700
Chr_07	6485933	6493959	MgIM767.07G076800
Chr_07	6532827	6534829	MgIM767.07G076900
Chr_07	6536728	6541052	MgIM767.07G077000
Chr_07	6549882	6553740	MgIM767.07G077100
Chr_07	6576589	6577187	MgIM767.07G077200
Chr_07	6577777	6578551	MgIM767.07G077300
Chr_07	6595574	6596872	MgIM767.07G077400
Chr_07	6604546	6606090	MgIM767.07G077500
Chr_07	6608634	6609117	MgIM767.07G077600
Chr_07	6677407	6679917	MgIM767.07G077700
Chr_07	6696812	6698137	MgIM767.07G077800
Chr_07	6744170	6747073	MgIM767.07G077900
Chr_07	6760072	6760444	MgIM767.07G078000
Chr_07	6760445	6769249	MgIM767.07G078100
Chr_07	6821134	6822031	MgIM767.07G078200
Chr_07	6823895	6826465	MgIM767.07G078300
Chr_07	6827277	6833322	MgIM767.07G078400
Chr_07	6843423	6843930	MgIM767.07G078500
Chr_07	6854019	6854972	MgIM767.07G078600
Chr_07	6862817	6863582	MgIM767.07G078700
Chr_07	6932159	6932603	MgIM767.07G078800
Chr_07	6989084	6990056	MgIM767.07G078900
Chr_07	7094212	7097165	MgIM767.07G079000
Chr_07	7119859	7121051	MgIM767.07G079100
Chr_07	7143780	7145211	MgIM767.07G079200
Chr_07	7222443	7236347	MgIM767.07G079300
Chr_07	7240023	7240703	MgIM767.07G079400
Chr_07	7259476	7260634	MgIM767.07G079500
Chr_07	7261571	7267079	MgIM767.07G079600
Chr_07	7375025	7379623	MgIM767.07G079700
Chr_07	7381917	7386389	MgIM767.07G079800
Chr_07	7414627	7415655	MgIM767.07G079900
Chr_07	7416083	7419945	MgIM767.07G080000
Chr_07	7430542	7435181	MgIM767.07G080100
Chr_07	7435584	7438150	MgIM767.07G080200
Chr_07	7438941	7439916	MgIM767.07G080300
Chr_07	7444600	7447959	MgIM767.07G080400
Chr_07	7449243	7453552	MgIM767.07G080500
Chr_07	7453793	7454186	MgIM767.07G080600
Chr_07	7456040	7465432	MgIM767.07G080700
Chr_07	7508362	7516191	MgIM767.07G080800
Chr_07	7572232	7572636	MgIM767.07G080900
Chr_07	7578835	7581677	MgIM767.07G081000
Chr_07	7602833	7612079	MgIM767.07G081100
Chr_07	7624865	7627716	MgIM767.07G081200
Chr_07	7628046	7632770	MgIM767.07G081300
Chr_07	7653333	7656757	MgIM767.07G081400
Chr_07	7700055	7704864	MgIM767.07G081500
Chr_07	7750063	7752320	MgIM767.07G081600
Chr_07	7786935	7787876	MgIM767.07G081700
Chr_07	7802278	7804475	MgIM767.07G081800
Chr_07	7823412	7826108	MgIM767.07G081900
Chr_07	7879215	7880625	MgIM767.07G082000
Chr_07	7890998	7896905	MgIM767.07G082100
Chr_07	7948368	7949246	MgIM767.07G082200
Chr_07	7975145	7975480	MgIM767.07G082300
Chr_07	7988650	7989351	MgIM767.07G082400
Chr_07	8003140	8005095	MgIM767.07G082500
Chr_07	8015827	8016478	MgIM767.07G082600
Chr_07	8095896	8100688	MgIM767.07G082700
Chr_07	8111815	8116917	MgIM767.07G082800
Chr_07	8223395	8225835	MgIM767.07G082900
Chr_07	8407484	8411944	MgIM767.07G083000
Chr_07	8482430	8489530	MgIM767.07G083100
Chr_07	10118029	10121107	MgIM767.07G083200
Chr_07	11222537	11226480	MgIM767.07G083300
Chr_07	11261223	11262818	MgIM767.07G083400
Chr_07	11327588	11330233	MgIM767.07G083500
Chr_07	11349961	11350383	MgIM767.07G083600
Chr_07	11376848	11379928	MgIM767.07G083700
Chr_07	11402763	11405174	MgIM767.07G083800
Chr_07	11409614	11414226	MgIM767.07G083900
Chr_07	11418767	11420263	MgIM767.07G084000
Chr_07	11432878	11436530	MgIM767.07G084100
Chr_07	11441305	11444554	MgIM767.07G084200
Chr_07	11471504	11475860	MgIM767.07G084300
Chr_07	11493068	11515908	MgIM767.07G084400
Chr_07	11528884	11539172	MgIM767.07G084500
Chr_07	11539253	11543217	MgIM767.07G084600
Chr_07	11756579	11759030	MgIM767.07G084700
Chr_07	11807039	11808269	MgIM767.07G084800
Chr_07	11861440	11865304	MgIM767.07G084900
Chr_07	11970671	11971508	MgIM767.07G085000
Chr_07	12169104	12170630	MgIM767.07G085100
Chr_07	12233999	12242499	MgIM767.07G085200
Chr_07	12316565	12325246	MgIM767.07G085300
Chr_07	12371454	12381428	MgIM767.07G085400
Chr_07	12550157	12551640	MgIM767.07G085500
Chr_07	12560331	12561416	MgIM767.07G085600
Chr_07	12561442	12563365	MgIM767.07G085700
Chr_07	12563564	12566000	MgIM767.07G085800
Chr_07	12710249	12715500	MgIM767.07G085900
Chr_07	12748261	12751258	MgIM767.07G086000
Chr_07	12751918	12757013	MgIM767.07G086100
Chr_07	12788447	12791291	MgIM767.07G086200
Chr_07	14274320	14276716	MgIM767.07G086300
Chr_07	14277898	14291833	MgIM767.07G086400
Chr_07	14327183	14336999	MgIM767.07G086500
Chr_07	14337810	14342584	MgIM767.07G086600
Chr_07	14349537	14360702	MgIM767.07G086700
Chr_07	14367116	14370631	MgIM767.07G086800
Chr_07	14378687	14380218	MgIM767.07G086900
Chr_07	14382152	14382783	MgIM767.07G087000
Chr_07	14443420	14451581	MgIM767.07G087100
Chr_07	14533188	14542065	MgIM767.07G087200
Chr_07	14549712	14550444	MgIM767.07G087300
Chr_07	14574257	14576257	MgIM767.07G087400
Chr_07	14587166	14587673	MgIM767.07G087500
Chr_07	14622423	14623923	MgIM767.07G087600
Chr_07	14633999	14634664	MgIM767.07G087700
Chr_07	14667037	14670702	MgIM767.07G087800
Chr_07	14675647	14677023	MgIM767.07G087900
Chr_07	14676938	14680773	MgIM767.07G088000
Chr_07	14899316	14899477	MgIM767.07G088100
Chr_07	14926560	14933279	MgIM767.07G088200
Chr_07	14947177	14950805	MgIM767.07G088300
Chr_07	14984013	14986630	MgIM767.07G088400
Chr_07	15009550	15022750	MgIM767.07G088500
Chr_07	15022673	15024318	MgIM767.07G088600
Chr_07	15029452	15036896	MgIM767.07G088700
Chr_07	15039574	15041935	MgIM767.07G088800
Chr_07	15117007	15120084	MgIM767.07G088900
Chr_07	15270222	15270542	MgIM767.07G089000
Chr_07	15394866	15401970	MgIM767.07G089100
Chr_07	15425991	15428950	MgIM767.07G089200
Chr_07	15467814	15470458	MgIM767.07G089300
Chr_07	15515726	15517312	MgIM767.07G089400
Chr_07	15548919	15559504	MgIM767.07G089500
Chr_07	15559589	15561198	MgIM767.07G089600
Chr_07	15566410	15573775	MgIM767.07G089700
Chr_07	15576326	15579518	MgIM767.07G089800
Chr_07	15677348	15679015	MgIM767.07G089900
Chr_07	15734644	15736518	MgIM767.07G090000
Chr_07	15755695	15757260	MgIM767.07G090100
Chr_07	15787955	15796504	MgIM767.07G090200
Chr_07	15830597	15835611	MgIM767.07G090300
Chr_07	15837395	15837718	MgIM767.07G090400
Chr_07	15838139	15838615	MgIM767.07G090500
Chr_07	15839074	15844161	MgIM767.07G090600
Chr_07	15862334	15867729	MgIM767.07G090700
Chr_07	15868108	15872308	MgIM767.07G090800
Chr_07	15884453	15886691	MgIM767.07G090900
Chr_07	15886300	15889615	MgIM767.07G091000
Chr_07	15898492	15901834	MgIM767.07G091100
Chr_07	15906782	15909562	MgIM767.07G091200
Chr_07	15919799	15925246	MgIM767.07G091300
Chr_07	15925819	15932706	MgIM767.07G091400
Chr_07	15942595	15945709	MgIM767.07G091500
Chr_07	15949675	15953533	MgIM767.07G091600
Chr_07	15990402	15999460	MgIM767.07G091700
Chr_07	16086901	16094199	MgIM767.07G091800
Chr_07	16105022	16109294	MgIM767.07G091900
Chr_07	16110601	16114320	MgIM767.07G092000
Chr_07	16157822	16159567	MgIM767.07G092100
Chr_07	16165873	16168711	MgIM767.07G092200
Chr_07	16179866	16180639	MgIM767.07G092300
Chr_07	16181518	16185524	MgIM767.07G092400
Chr_07	16220078	16226749	MgIM767.07G092500
Chr_07	16228955	16230286	MgIM767.07G092600
Chr_07	16231490	16237007	MgIM767.07G092700
Chr_07	16239288	16242046	MgIM767.07G092800
Chr_07	16326210	16328290	MgIM767.07G092900
Chr_07	16400117	16403849	MgIM767.07G093000
Chr_07	16407108	16409218	MgIM767.07G093100
Chr_07	16474611	16476362	MgIM767.07G093200
Chr_07	16512791	16515682	MgIM767.07G093300
Chr_07	16517185	16519407	MgIM767.07G093400
Chr_07	16578826	16583564	MgIM767.07G093500
Chr_07	16693772	16694095	MgIM767.07G093600
Chr_07	16699854	16701572	MgIM767.07G093700
Chr_07	16705148	16710865	MgIM767.07G093800
Chr_07	16734941	16744287	MgIM767.07G093900
Chr_07	16763114	16768118	MgIM767.07G094000
Chr_07	16894415	16899217	MgIM767.07G094100
Chr_07	16901457	16902376	MgIM767.07G094200
Chr_07	16904329	16905200	MgIM767.07G094300
Chr_07	16912118	16913015	MgIM767.07G094400
Chr_07	16921622	16922401	MgIM767.07G094500
Chr_07	16931306	16932203	MgIM767.07G094600
Chr_07	16935053	16939885	MgIM767.07G094700
Chr_07	16942405	16943443	MgIM767.07G094800
Chr_07	16952106	16955800	MgIM767.07G094900
Chr_07	16989575	16991327	MgIM767.07G095000
Chr_07	17005996	17013935	MgIM767.07G095100
Chr_07	17034473	17036618	MgIM767.07G095200
Chr_07	17038953	17041011	MgIM767.07G095300
Chr_07	17047078	17049518	MgIM767.07G095400
Chr_07	17055817	17058282	MgIM767.07G095500
Chr_07	17083765	17086132	MgIM767.07G095600
Chr_07	17090263	17092660	MgIM767.07G095700
Chr_07	17105497	17107188	MgIM767.07G095800
Chr_07	17108961	17109520	MgIM767.07G095900
Chr_07	17115080	17117556	MgIM767.07G096000
Chr_07	17123999	17124866	MgIM767.07G096100
Chr_07	17125003	17125745	MgIM767.07G096200
Chr_07	17142278	17144830	MgIM767.07G096300
Chr_07	17159880	17162817	MgIM767.07G096400
Chr_07	17186016	17188006	MgIM767.07G096500
Chr_07	17227753	17229412	MgIM767.07G096600
Chr_07	17262171	17263830	MgIM767.07G096700
Chr_07	17295690	17299656	MgIM767.07G096800
Chr_07	17424116	17426241	MgIM767.07G096900
Chr_07	17436019	17441364	MgIM767.07G097000
Chr_07	17479707	17480486	MgIM767.07G097100
Chr_07	17486868	17493538	MgIM767.07G097200
Chr_07	17494572	17496378	MgIM767.07G097300
Chr_07	17710558	17712985	MgIM767.07G097400
Chr_07	17714249	17716047	MgIM767.07G097500
Chr_07	17753208	17759896	MgIM767.07G097600
Chr_07	17761801	17769378	MgIM767.07G097700
Chr_07	17770549	17774325	MgIM767.07G097800
Chr_07	17776800	17778686	MgIM767.07G097900
Chr_07	17783616	17785363	MgIM767.07G098000
Chr_07	17786764	17788652	MgIM767.07G098100
Chr_07	17798836	17799377	MgIM767.07G098200
Chr_07	17820608	17823883	MgIM767.07G098300
Chr_07	17828985	17833188	MgIM767.07G098400
Chr_07	17838615	17846007	MgIM767.07G098500
Chr_07	17846724	17854267	MgIM767.07G098600
Chr_07	17858544	17862137	MgIM767.07G098700
Chr_07	17865895	17869479	MgIM767.07G098800
Chr_07	17872302	17875764	MgIM767.07G098900
Chr_07	17895504	17896059	MgIM767.07G099000
Chr_07	17897814	17901198	MgIM767.07G099100
Chr_07	17913366	17914376	MgIM767.07G099200
Chr_07	17926626	17927356	MgIM767.07G099300
Chr_07	17962175	17963944	MgIM767.07G099400
Chr_07	17991245	17992640	MgIM767.07G099500
Chr_07	17996280	17998276	MgIM767.07G099600
Chr_07	18004238	18005807	MgIM767.07G099700
Chr_07	18030909	18033044	MgIM767.07G099800
Chr_07	18038574	18038918	MgIM767.07G099900
Chr_07	18044988	18046429	MgIM767.07G100000
Chr_07	18050746	18052782	MgIM767.07G100100
Chr_07	18119551	18121734	MgIM767.07G100200
Chr_07	18200981	18205273	MgIM767.07G100300
Chr_07	18223041	18230491	MgIM767.07G100400
Chr_07	18237515	18240041	MgIM767.07G100500
Chr_07	18240869	18245365	MgIM767.07G100600
Chr_07	18245384	18247411	MgIM767.07G100700
Chr_07	18249799	18253592	MgIM767.07G100800
Chr_07	18256964	18258882	MgIM767.07G100900
Chr_07	18279440	18281729	MgIM767.07G101000
Chr_07	18302274	18304213	MgIM767.07G101100
Chr_07	18305098	18311798	MgIM767.07G101200
Chr_07	18318354	18322781	MgIM767.07G101300
Chr_07	18322721	18326715	MgIM767.07G101400
Chr_07	18330495	18336298	MgIM767.07G101500
Chr_07	18336638	18338637	MgIM767.07G101600
Chr_07	18361582	18363852	MgIM767.07G101700
Chr_07	18364209	18366271	MgIM767.07G101800
Chr_07	18383938	18385895	MgIM767.07G101900
Chr_07	18389572	18391369	MgIM767.07G102000
Chr_07	18396353	18398773	MgIM767.07G102100
Chr_07	18401046	18404068	MgIM767.07G102200
Chr_07	18414956	18419057	MgIM767.07G102300
Chr_07	18420219	18424882	MgIM767.07G102400
Chr_07	18429440	18432215	MgIM767.07G102500
Chr_07	18433055	18434061	MgIM767.07G102600
Chr_07	18438098	18442497	MgIM767.07G102700
Chr_07	18466895	18469411	MgIM767.07G102800
Chr_07	18474674	18477560	MgIM767.07G102900
Chr_07	18523435	18526302	MgIM767.07G103000
Chr_07	18633511	18638469	MgIM767.07G103100
Chr_07	18652365	18654905	MgIM767.07G103200
Chr_07	18654883	18657401	MgIM767.07G103300
Chr_07	18659814	18664448	MgIM767.07G103400
Chr_07	18690692	18693205	MgIM767.07G103500
Chr_07	18702890	18705516	MgIM767.07G103600
Chr_07	18714466	18723045	MgIM767.07G103700
Chr_07	18730095	18734045	MgIM767.07G103800
Chr_07	18735679	18739217	MgIM767.07G103900
Chr_07	18740259	18742985	MgIM767.07G104000
Chr_07	18745271	18746181	MgIM767.07G104100
Chr_07	18763506	18766327	MgIM767.07G104200
Chr_07	18766575	18769045	MgIM767.07G104300
Chr_07	18776227	18779419	MgIM767.07G104400
Chr_07	18785625	18787558	MgIM767.07G104500
Chr_07	18789720	18792180	MgIM767.07G104600
Chr_07	18793811	18796281	MgIM767.07G104700
Chr_07	18811226	18816124	MgIM767.07G104800
Chr_07	18821189	18825695	MgIM767.07G104900
Chr_07	18827207	18829095	MgIM767.07G105000
Chr_07	18834760	18838351	MgIM767.07G105100
Chr_07	18847900	18850869	MgIM767.07G105200
Chr_07	18867805	18869034	MgIM767.07G105300
Chr_07	18870339	18872133	MgIM767.07G105400
Chr_07	18875467	18878121	MgIM767.07G105500
Chr_07	18893736	18897409	MgIM767.07G105600
Chr_07	18927573	18929734	MgIM767.07G105700
Chr_07	18937425	18944749	MgIM767.07G105800
Chr_07	18950257	18952766	MgIM767.07G105900
Chr_07	18957392	18959543	MgIM767.07G106000
Chr_07	18986091	18988702	MgIM767.07G106100
Chr_07	19003396	19007135	MgIM767.07G106200
Chr_07	19018356	19018652	MgIM767.07G106300
Chr_07	19030915	19033548	MgIM767.07G106400
Chr_07	19039603	19044517	MgIM767.07G106500
Chr_07	19050342	19077282	MgIM767.07G106600
Chr_07	19085510	19088080	MgIM767.07G106700
Chr_07	19092172	19096707	MgIM767.07G106800
Chr_07	19113415	19117379	MgIM767.07G106900
Chr_07	19122827	19126627	MgIM767.07G107000
Chr_07	19152355	19155522	MgIM767.07G107100
Chr_07	19156801	19161416	MgIM767.07G107200
Chr_07	19169107	19170759	MgIM767.07G107300
Chr_07	19171385	19174138	MgIM767.07G107400
Chr_07	19174149	19175727	MgIM767.07G107500
Chr_07	19185827	19187149	MgIM767.07G107600
Chr_07	19191607	19195545	MgIM767.07G107700
Chr_07	19196219	19200006	MgIM767.07G107800
Chr_07	19205088	19206892	MgIM767.07G107900
Chr_07	19209453	19210209	MgIM767.07G108000
Chr_07	19211529	19212823	MgIM767.07G108100
Chr_07	19212951	19215310	MgIM767.07G108200
Chr_07	19216275	19219924	MgIM767.07G108300
Chr_07	19219627	19222849	MgIM767.07G108400
Chr_07	19223287	19227718	MgIM767.07G108500
Chr_07	19227706	19240807	MgIM767.07G108600
Chr_07	19244824	19246964	MgIM767.07G108700
Chr_07	19249999	19251293	MgIM767.07G108800
Chr_07	19251387	19255751	MgIM767.07G108900
Chr_07	19256642	19261540	MgIM767.07G109000
Chr_07	19261413	19264805	MgIM767.07G109100
Chr_07	19269058	19270727	MgIM767.07G109200
Chr_07	19272292	19277380	MgIM767.07G109300
Chr_07	19277320	19283902	MgIM767.07G109400
Chr_07	19303232	19305073	MgIM767.07G109500
Chr_07	19311446	19317028	MgIM767.07G109600
Chr_07	19317279	19319754	MgIM767.07G109700
Chr_07	19319794	19326423	MgIM767.07G109800
Chr_07	19337278	19340230	MgIM767.07G109900
Chr_07	19341209	19352592	MgIM767.07G110000
Chr_07	19357456	19359955	MgIM767.07G110100
Chr_07	19360355	19365325	MgIM767.07G110200
Chr_07	19365589	19369826	MgIM767.07G110300
Chr_07	19369982	19374641	MgIM767.07G110400
Chr_07	19411503	19414586	MgIM767.07G110500
Chr_07	19413275	19415096	MgIM767.07G110600
Chr_07	19416931	19420112	MgIM767.07G110700
Chr_07	19720952	19721350	MgIM767.07G110800
Chr_08	6623	18542	MgIM767.08G000100
Chr_08	19361	22747	MgIM767.08G000200
Chr_08	22537	23513	MgIM767.08G000300
Chr_08	25995	28429	MgIM767.08G000400
Chr_08	28668	30604	MgIM767.08G000500
Chr_08	30852	34587	MgIM767.08G000600
Chr_08	40878	43453	MgIM767.08G000700
Chr_08	43323	47752	MgIM767.08G000800
Chr_08	47960	54513	MgIM767.08G000900
Chr_08	55599	60242	MgIM767.08G001000
Chr_08	60696	66527	MgIM767.08G001100
Chr_08	66550	68731	MgIM767.08G001200
Chr_08	68959	73757	MgIM767.08G001300
Chr_08	73717	76040	MgIM767.08G001400
Chr_08	76225	80252	MgIM767.08G001500
Chr_08	76606	76905	MgIM767.08G001600
Chr_08	80566	83887	MgIM767.08G001700
Chr_08	84688	85473	MgIM767.08G001800
Chr_08	86291	86665	MgIM767.08G001900
Chr_08	87726	91373	MgIM767.08G002000
Chr_08	94099	97255	MgIM767.08G002100
Chr_08	99197	101237	MgIM767.08G002200
Chr_08	101453	103432	MgIM767.08G002300
Chr_08	103552	106529	MgIM767.08G002400
Chr_08	106794	110504	MgIM767.08G002500
Chr_08	111833	115543	MgIM767.08G002600
Chr_08	115948	119390	MgIM767.08G002700
Chr_08	119995	122222	MgIM767.08G002800
Chr_08	121933	127763	MgIM767.08G002900
Chr_08	128781	131620	MgIM767.08G003000
Chr_08	132147	135009	MgIM767.08G003100
Chr_08	135010	135877	MgIM767.08G003200
Chr_08	136376	139567	MgIM767.08G003300
Chr_08	139711	142067	MgIM767.08G003400
Chr_08	142548	145091	MgIM767.08G003500
Chr_08	156876	158044	MgIM767.08G003600
Chr_08	158273	159949	MgIM767.08G003700
Chr_08	159706	164283	MgIM767.08G003800
Chr_08	164641	165472	MgIM767.08G003900
Chr_08	177179	178178	MgIM767.08G004000
Chr_08	180004	182692	MgIM767.08G004100
Chr_08	182604	184472	MgIM767.08G004200
Chr_08	184990	188101	MgIM767.08G004300
Chr_08	188045	189244	MgIM767.08G004400
Chr_08	189626	190796	MgIM767.08G004500
Chr_08	191491	191833	MgIM767.08G004600
Chr_08	192300	194046	MgIM767.08G004700
Chr_08	194467	195151	MgIM767.08G004800
Chr_08	195255	197393	MgIM767.08G004900
Chr_08	197662	200961	MgIM767.08G005000
Chr_08	201026	203997	MgIM767.08G005100
Chr_08	204738	206148	MgIM767.08G005200
Chr_08	207056	209521	MgIM767.08G005300
Chr_08	211011	212199	MgIM767.08G005400
